,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name
598,HD149161,248.15122,11.48804,S,3927,1.39,-0.17,MILES2_field
599,HD149382,248.59722,-4.01445,S,36000,5.5,-1.3,MILES2_field
600,HD149661,249.08937,-2.32458,S,5168,4.7,0.04,MILES2_field
601,HD150012,249.45005,13.68703,S,6569,4.0,0.16,MILES2_field
602,HD150177,249.91304,-9.55459,S,6019,3.99,-0.57,MILES2_field
603,HD150275,247.66167,77.44651,S,4703,2.5,-0.5,MILES2_field
604,HD150281,249.95826,5.50721,S,4863,4.26,-0.29,MILES2_field
605,HD150453,250.47371,-19.92438,S,6449,3.84,-0.35,MILES2_field
606,HD151203,251.34383,15.74529,S,3640,0.7,-0.1,MILES2_field
607,HD151217,251.45788,8.58262,S,3987,1.52,-0.03,MILES2_field
608,HD152601,253.64872,-6.15398,S,4664,2.55,0.05,MILES2_field
609,HD152781,254.00768,-16.80626,S,4982,3.6,,MILES2_field*
610,HD153286,254.01902,47.37079,S,7522,3.5,0.17,MILES2_field
611,HD153882,255.38771,14.94972,S,8842,3.0,-0.25,MILES2_field
612,HD154733,256.5752,22.08415,S,4200,2.09,,MILES2_field*
613,HD155078,257.44979,-10.5233,S,6396,3.71,-0.1,MILES2_field
614,HD155358,257.39424,33.35585,S,5828,4.13,-0.67,MILES2_field
615,HD155763,257.19665,65.71468,S,13397,4.24,-0.95,MILES2_field
616,HD156026,259.05568,-26.54615,S,4541,4.54,-0.37,MILES2_field
617,HD156283,258.76181,36.80916,S,4163,1.42,-0.07,MILES2_field
618,HD157089,260.2794,1.44305,S,5785,4.12,-0.56,MILES2_field
619,HD157214,260.16486,32.46774,S,5682,4.25,-0.39,MILES2_field
620,HD157373,260.14074,48.18879,S,6422,4.07,-0.6,MILES2_field
621,HD157856,261.49115,-1.65178,S,6330,3.91,-0.14,MILES2_field
622,HD157881,261.43847,2.11142,S,4065,4.57,0.38,MILES2_field
623,HD157910,261.11298,36.95193,S,5631,1.83,-0.32,MILES2_field
624,HD157919,261.83864,-29.86703,S,6926,3.89,0.04,MILES2_field
625,HD159307,263.53508,-3.0556,S,6198,3.9,-0.73,MILES2_field
626,HD159332,263.3451,19.25668,S,6164,3.84,-0.21,MILES2_field
627,HD159482,263.67942,6.01432,S,5615,3.92,-1.08,MILES2_field
628,HD160693,264.90364,37.18375,S,5768,4.14,-0.61,MILES2_field
629,HD160762,264.86619,46.00633,S,19000,3.75,0.1,MILES2_field
630,HD160933,264.16642,69.57073,S,5684,3.9,-0.32,MILES2_field
631,HD161074,265.61817,24.56406,S,3980,1.73,-0.27,MILES2_field
632,HD161096,265.86814,4.5673,S,4550,2.55,0.09,MILES2_field
633,HD161149,265.84176,14.29517,S,6600,2.95,0.55,MILES2_field
634,HD161227,266.24686,-16.76291,S,7522,3.5,,MILES2_field*
635,HD161695,266.41764,31.50468,S,9950,2.2,-0.03,MILES2_field
636,HD161796,266.23112,50.0443,S,6666,0.6,-0.3,MILES2_field
637,HD161797,266.6147,27.72068,S,5411,3.87,0.16,MILES2_field
638,HD161817,266.66929,25.74915,S,7636,2.93,-0.95,MILES2_field
639,HD162211,267.20478,25.62287,S,4514,2.45,0.05,MILES2_field
640,HD163990,269.2022,45.35085,S,3365,0.7,0.01,MILES2_field
641,HD163993,269.44119,29.24788,S,5028,2.7,0.03,MILES2_field
642,HD164058,269.15154,51.48889,S,3902,1.32,-0.05,MILES2_field
643,HD164136,269.62562,30.18928,S,6799,2.63,-0.3,MILES2_field
644,HD164349,270.01423,16.75092,S,4446,1.5,0.39,MILES2_field
645,HD164353,270.16132,2.93157,S,13493,2.4,,MILES2_field*
646,HD164432,270.22025,6.26829,S,21311,3.65,-0.33,MILES2_field
647,HD164975,271.2551,-29.58009,S,6632,2.3,0.28,MILES2_field
648,HD165195,271.16697,3.77909,S,4471,1.11,-2.15,MILES2_field
649,HD165341,271.36369,2.5001,S,5158,4.67,0.03,MILES2_field
650,HD165438,271.56332,-4.75125,S,4862,3.4,0.02,MILES2_field
651,HD165634,272.02075,-28.45709,S,4820,2.76,-0.14,MILES2_field
652,HD165908,271.75641,30.56214,S,5928,4.24,-0.53,MILES2_field
653,HD166161,272.41952,-8.77934,S,4905,2.31,-1.25,MILES2_field
654,HD166208,271.86975,43.46189,S,4919,2.52,0.08,MILES2_field
655,HD166285,272.47506,3.11983,S,6348,4.13,-0.16,MILES2_field
656,HD166460,272.66792,3.32426,S,4424,2.1,,MILES2_field*
657,HD166620,272.4059,38.45778,S,4944,4.47,-0.23,MILES2_field
658,HD167006,272.97565,31.40535,S,3640,0.7,,MILES2_field*
659,HD167105,272.77629,50.79234,S,8550,3.3,-1.84,MILES2_field
660,HD167665,274.34897,-28.28897,S,6080,4.21,-0.21,MILES2_field
661,HD167768,274.22126,-3.0074,S,5235,1.61,-0.67,MILES2_field
662,HD168322,274.27839,40.93673,S,4792,2.0,-0.4,MILES2_field
663,HD168608,275.34578,-18.86,S,5475,1.0,0.02,MILES2_field
664,HD168720,275.07464,21.9613,S,3810,1.1,,MILES2_field*
665,HD168723,275.3275,-2.89882,S,4859,3.13,-0.19,MILES2_field
666,HD169027,274.24475,68.74146,S,11588,3.78,-0.17,MILES2_field
667,HD169985,276.80212,0.19611,S,5780,3.24,0.27,MILES2_field
668,HD170693,276.49641,65.56348,S,4394,2.32,-0.38,MILES2_field
669,HD170737,277.47546,26.65729,S,5150,3.0,-0.67,MILES2_field
670,HD171391,278.75997,-10.97721,S,5027,2.9,-0.16,MILES2_field
671,HD171443,278.80178,-8.24407,S,4189,1.84,-0.08,MILES2_field
672,HD171496,279.03122,-24.43647,S,4700,1.6,-0.91,MILES2_field
673,HD171999,279.49508,-6.80548,S,5031,4.65,-0.1,MILES2_field
674,HD172103,279.57917,-1.11299,S,6418,3.68,-0.22,MILES2_field
675,HD172365,279.90365,5.26429,S,5800,2.12,-0.36,MILES2_field
676,HD172380,279.52699,39.66833,S,3349,0.55,,MILES2_field*
677,HD172816,280.72958,-19.28421,S,3270,0.5,,MILES2_field*
678,HD172958,280.42213,31.61761,S,11300,3.75,,MILES2_field*
679,HD173093,280.96348,-6.81812,S,6268,4.09,-0.18,MILES2_field
680,HD173524,280.65814,55.53946,S,11944,3.78,0.28,MILES2_field
681,HD173648,281.19316,37.60511,S,8190,3.9,0.39,MILES2_field
682,HD173650,281.39841,21.98468,S,9540,3.0,0.12,MILES2_field
683,HD173667,281.41552,20.54631,S,6280,3.97,0.05,MILES2_field
684,HD173740,280.69543,59.62685,S,3365,4.93,-0.54,MILES2_field
685,HD173819,281.87063,-5.70515,S,4421,,-0.88,MILES2_field
686,HD174567,282.43369,31.62946,S,10200,3.55,0.15,MILES2_field
687,HD174704,283.02748,-9.08265,S,7412,3.5,0.6,MILES2_field
688,HD174912,282.85491,38.62657,S,5746,4.32,-0.48,MILES2_field
689,HD174959,282.90215,36.53909,S,14681,4.0,-0.8,MILES2_field
690,HD175225,282.89558,52.97512,S,5148,3.36,0.01,MILES2_field
691,HD175305,281.77683,74.7254,S,4899,2.3,-1.43,MILES2_field
692,HD175535,283.30644,50.70822,S,5066,2.55,-0.09,MILES2_field
693,HD175588,283.62618,36.89861,S,3550,0.6,,MILES2_field*
694,HD175640,284.09442,-1.79986,S,12050,3.9,-0.43,MILES2_field
695,HD175865,283.83376,43.94609,S,3420,0.5,0.14,MILES2_field
696,HD175892,284.60346,-22.52949,S,8816,4.22,,MILES2_field*
697,HD176232,284.69552,13.90665,S,7701,4.09,0.06,MILES2_field
698,HD176301,284.68773,19.79439,S,13100,3.5,,MILES2_field*
699,HD176437,284.73593,32.68956,S,10282,3.5,0.2,MILES2_field
700,HD177463,286.2403,-4.03142,S,4560,2.65,-0.25,MILES2_field
701,HD178089,284.48824,77.05082,S,6641,4.23,-0.08,MILES2_field
702,HD179761,288.42793,2.29371,S,13175,3.27,-0.14,MILES2_field
703,HD180163,288.43953,39.14597,S,17360,3.38,-0.01,MILES2_field
704,HD180711,288.13875,67.66154,S,4800,2.67,-0.12,MILES2_field
705,HD180928,289.7504,-15.53657,S,3969,1.3,-0.35,MILES2_field
706,HD181096,289.21411,46.9991,S,6276,4.09,-0.26,MILES2_field
707,HD181470,289.7548,37.44535,S,10012,3.58,-0.46,MILES2_field
708,HD182293,290.8009,20.27794,S,4486,3.0,0.18,MILES2_field
709,HD182572,291.2425,11.94442,S,5570,4.19,0.31,MILES2_field
710,HD183324,292.25412,1.95045,S,9260,4.22,-1.5,MILES2_field
711,HD184406,293.5223,7.37894,S,4520,2.41,0.01,MILES2_field
712,HD184499,293.36284,33.20186,S,5738,4.02,-0.66,MILES2_field
713,HD184786,293.42336,49.26232,S,3467,0.6,-0.04,MILES2_field
714,HD185144,293.08996,69.66118,S,5260,4.55,-0.24,MILES2_field
715,HD185351,294.15824,44.69494,S,4918,3.03,-0.07,MILES2_field
716,HD185657,294.48631,49.28442,S,4710,3.0,-0.45,MILES2_field
717,HD185859,295.11802,20.47707,S,21860,2.8,,MILES2_field*
718,HD186408,295.45397,50.52506,S,5815,4.3,0.09,MILES2_field
719,HD186427,295.46655,50.51752,S,5762,4.43,0.07,MILES2_field
720,HD187111,297.16489,-12.12215,S,4259,0.58,-1.83,MILES2_field
721,HD187216,291.0765,85.36588,S,3500,0.4,-2.48,MILES2_field
722,HD187691,297.75684,10.41573,S,6107,4.3,0.11,MILES2_field
723,HD187879,297.65553,40.59976,S,19676,3.4,1.25,MILES2_field
724,HD187921,297.87878,27.46023,S,6000,1.0,0.28,MILES2_field
725,HD188041,298.32807,-3.11446,S,8000,4.0,0.11,MILES2_field
726,HD188119,297.04313,70.26793,S,4915,2.61,-0.32,MILES2_field
727,HD188510,298.79033,10.74094,S,5490,4.69,-1.59,MILES2_field
728,HD188512,298.82831,6.40676,S,5041,3.04,-0.04,MILES2_field
729,HD188650,298.70105,36.99568,S,5764,2.9,-0.4,MILES2_field
730,HD188727,299.00527,16.6348,S,5685,1.6,,MILES2_field*
731,HD188947,299.07655,35.08342,S,4829,2.53,0.01,MILES2_field
732,HD189005,299.73833,-26.19577,S,5060,2.78,-0.38,MILES2_field
733,HD189558,300.25102,-12.25565,S,5786,3.85,-1.19,MILES2_field
734,HD189849,300.2752,27.75357,S,7972,3.59,0.08,MILES2_field
735,HD190178,301.20611,-28.27366,S,5993,3.0,-1.0,MILES2_field
736,HD190360,300.90586,29.89681,S,5441,3.89,0.25,MILES2_field
737,HD190390,301.27256,-11.59941,S,6440,1.55,-1.05,MILES2_field
738,HD190404,300.9672,23.34069,S,5051,4.45,-0.17,MILES2_field
739,HD190603,301.15073,32.2186,S,18800,2.41,,MILES2_field*
740,HD191026,301.5907,35.97247,S,5050,3.49,-0.1,MILES2_field
741,HD191046,301.62079,36.22664,S,4317,2.01,-0.65,MILES2_field
742,HD192577,303.40793,46.74135,S,4030,1.39,-0.31,MILES2_field
743,HD192640,303.63347,36.8063,S,8030,3.96,-1.19,MILES2_field
744,HD192907,302.22228,77.71142,S,10675,3.65,-0.05,MILES2_field
745,HD192909,303.86801,47.71421,S,3880,1.34,-0.43,MILES2_field
746,HD193281,305.11616,-29.19722,S,8080,3.58,-1.0,MILES2_field
747,HD194598,306.54966,9.45012,S,5887,4.27,-1.22,MILES2_field
748,HD194943,307.21506,-17.81369,S,6741,4.25,-0.16,MILES2_field
749,HD195633,308.09997,6.51757,S,6000,3.78,-0.77,MILES2_field
750,HD195838,308.54874,-13.72109,S,6012,4.03,-0.33,MILES2_field
751,HD196502,307.87672,74.95462,S,8842,3.9,0.28,MILES2_field
752,HD196544,309.45467,11.37768,S,9164,4.3,0.17,MILES2_field
753,HD196755,309.78243,10.0862,S,5611,3.65,-0.02,MILES2_field
754,HD197177,310.26059,32.30729,S,5150,2.3,0.64,MILES2_field
755,HD197461,310.86472,15.07458,S,7176,3.41,-0.3,MILES2_field
756,HD197572,310.8508,35.5878,S,5239,0.4,0.15,MILES2_field
757,HD197964,311.66459,16.1243,S,4813,3.03,0.17,MILES2_field
758,HD197989,311.55284,33.97026,S,4798,2.56,-0.1,MILES2_field
759,HD198001,311.91896,-9.49578,S,9470,3.64,0.07,MILES2_field
760,HD198149,311.3224,61.83878,S,5013,3.19,-0.19,MILES2_field
761,HD198183,311.85224,36.49072,S,14315,4.0,,MILES2_field*
762,HD198478,312.23455,46.11413,S,14900,2.19,-0.23,MILES2_field
763,HD199191,313.32631,54.5181,S,4767,2.25,-0.64,MILES2_field
764,HD199478,313.95751,47.41766,S,11200,1.9,,MILES2_field*
765,HD199799,314.47157,44.78815,S,3400,0.3,-0.24,MILES2_field
766,HD200527,315.60083,44.79098,S,3451,0.7,-0.04,MILES2_field
767,HD200580,316.03079,2.99448,S,5774,4.28,-0.65,MILES2_field
768,HD200779,316.33227,7.0693,S,4252,4.63,,MILES2_field*
769,HD200790,316.36133,5.9582,S,5928,4.13,-0.12,MILES2_field
770,HD200905,316.23276,43.92785,S,3899,0.91,-0.2,MILES2_field
771,HD201078,316.62602,31.18466,S,6157,1.65,0.13,MILES2_field
772,HD201091,316.72476,38.74942,S,4342,4.56,-0.05,MILES2_field
773,HD201601,317.58542,10.13158,S,7657,3.92,0.07,MILES2_field
774,HD201889,317.99801,24.16817,S,5618,4.08,-0.95,MILES2_field
775,HD201891,317.99597,17.72775,S,5854,4.45,-1.11,MILES2_field
776,HD202109,318.23411,30.22692,S,4914,2.42,-0.04,MILES2_field
777,HD202447,318.95597,5.24784,S,5980,3.24,0.09,MILES2_field
778,HD202671,319.48869,-17.98514,S,15273,4.2,1.2,MILES2_field
779,HD203638,321.03997,-20.85187,S,4500,2.72,0.02,MILES2_field
780,HD204041,321.46493,0.53434,S,8100,4.03,-0.98,MILES2_field
781,HD204075,321.66678,-22.41133,S,5220,1.55,-0.45,MILES2_field
782,HD204155,321.67877,5.44164,S,5608,4.24,-0.9,MILES2_field
783,HD204381,322.18083,-21.80718,S,5060,3.01,-0.28,MILES2_field
784,HD204543,322.36756,-3.51538,S,4617,1.31,-1.76,MILES2_field
785,HD204587,322.51147,-12.51007,S,4035,4.67,,MILES2_field*
786,HD204613,321.92903,57.32191,S,5727,3.84,-0.51,MILES2_field
787,HD204754,322.21974,55.4187,S,12923,3.5,-0.28,MILES2_field
788,HD205021,322.16499,70.56072,S,26740,4.16,-0.23,MILES2_field
789,HD205153,323.53828,-27.9012,S,5947,3.7,-0.02,MILES2_field
790,HD205435,323.49522,45.59184,S,5071,2.74,-0.16,MILES2_field
791,HD205512,323.69402,38.53405,S,4634,2.57,0.03,MILES2_field
792,HD206078,324.29343,62.30424,S,4658,2.87,-0.48,MILES2_field
793,HD206165,324.4801,62.08194,S,17760,2.65,-0.33,MILES2_field
794,HD206453,325.66461,-18.86632,S,5092,3.12,-0.5,MILES2_field
795,HD206778,326.04649,9.87501,S,4461,1.2,0.04,MILES2_field
796,HD206826,326.03579,28.74261,S,6300,4.32,-0.22,MILES2_field
797,HD206952,325.48039,71.31142,S,4664,2.33,0.14,MILES2_field
798,HD207076,326.6327,-2.21276,S,2750,,,MILES2_field*
799,HD207130,325.76684,72.32008,S,4733,2.64,-0.05,MILES2_field
800,HD207222,326.73441,21.29744,S,8542,3.5,-1.15,MILES2_field
801,HD207260,326.36219,61.12081,S,9450,2.09,,MILES2_field*
802,HD207330,326.69837,49.30957,S,18351,3.49,-0.1,MILES2_field
803,HD207673,327.41706,41.14879,S,9071,1.39,-0.08,MILES2_field
804,HD208501,328.72148,56.61123,S,12200,2.2,,MILES2_field*
805,HD208906,329.67014,29.81263,S,5965,4.2,-0.74,MILES2_field
806,HD209369,329.81236,73.1799,S,6288,3.9,-0.28,MILES2_field
807,HD209459,330.8293,11.38655,S,10475,3.5,-0.15,MILES2_field
808,HD209975,331.28662,62.27981,S,30274,3.3,0.3,MILES2_field
809,HD210295,332.42269,-13.60541,S,4769,2.2,-1.39,MILES2_field
810,HD210424,332.65618,-11.56494,S,13860,4.0,-0.26,MILES2_field
811,HD210595,332.73963,24.48861,S,6270,2.93,-0.72,MILES2_field
812,HD210705,333.10732,-14.19396,S,6806,3.99,-0.21,MILES2_field
813,HD210745,332.71365,58.20126,S,4274,-0.2,0.22,MILES2_field
814,HD211075,333.58349,18.02038,S,4350,1.5,-0.54,MILES2_field
815,HD212454,335.75078,57.28461,S,15512,4.1,0.7,MILES2_field
816,HD212943,336.96468,4.69566,S,4586,2.81,-0.34,MILES2_field
817,HD213042,337.31349,-30.01841,S,4760,4.58,0.25,MILES2_field
818,HD213119,337.28326,9.12903,S,3910,1.59,-0.21,MILES2_field
819,HD213307,337.28854,58.4041,S,5864,1.65,0.07,MILES2_field
820,HD213470,337.57793,57.22545,S,8800,1.38,,MILES2_field*
821,HD214080,339.02682,-16.38799,S,22186,3.3,-0.2,MILES2_field
822,HD214567,339.71913,19.52226,S,5038,2.5,0.03,MILES2_field
823,HD214714,339.89305,37.59282,S,5360,2.64,-0.38,MILES2_field
824,HD214994,340.4392,29.30764,S,9608,3.65,0.08,MILES2_field
825,HD215648,341.67325,12.17289,S,6167,4.04,-0.32,MILES2_field
826,HD216131,342.5008,24.60158,S,5018,2.78,-0.09,MILES2_field
827,HD216143,342.62954,-6.91376,S,4496,1.27,-2.15,MILES2_field
828,HD216174,342.44298,55.90278,S,4390,2.23,-0.53,MILES2_field
829,HD216219,342.7173,18.00211,S,5727,3.36,-0.39,MILES2_field
830,HD216228,342.42007,66.20041,S,4768,2.49,0.01,MILES2_field
831,HD216385,343.10031,9.83566,S,6179,3.98,-0.35,MILES2_field
832,HD216640,343.68945,-16.27196,S,4568,2.74,0.22,MILES2_field
833,HD216831,343.93545,36.35139,S,12923,3.8,0.4,MILES2_field
834,HD216916,344.09846,41.60388,S,22989,3.9,-0.23,MILES2_field
835,HD217014,344.36659,20.76883,S,5729,4.12,0.11,MILES2_field
836,HD217107,344.56476,-2.39538,S,5548,4.28,0.31,MILES2_field
837,HD217382,343.60403,84.34618,S,4070,1.78,-0.11,MILES2_field
838,HD217754,345.63907,31.7816,S,7074,3.56,0.1,MILES2_field
839,HD218031,346.04576,50.05209,S,4646,2.52,-0.14,MILES2_field
840,HD218235,346.57558,18.51777,S,6490,4.08,0.16,MILES2_field
841,HD218329,346.75108,9.40949,S,3810,1.1,,MILES2_field*
842,HD218502,347.16405,-15.05332,S,6030,3.76,-1.84,MILES2_field
843,HD218640,347.47875,-22.45761,S,5640,3.62,0.27,MILES2_field
844,HD218804,347.61334,43.54423,S,6261,4.05,-0.23,MILES2_field
845,HD218857,347.85248,-16.25112,S,5082,2.41,-1.93,MILES2_field
846,HD219116,348.376,-17.36909,S,5300,3.5,-0.34,MILES2_field
847,HD219134,348.32073,57.16835,S,4717,4.5,0.05,MILES2_field
848,HD219449,348.97289,-9.08774,S,4578,2.39,-0.09,MILES2_field
849,HD219615,349.29141,3.28229,S,4830,2.57,-0.42,MILES2_field
850,HD219617,349.27101,-13.85099,S,5878,4.04,-1.39,MILES2_field
851,HD219623,349.17626,53.21348,S,6155,4.17,-0.04,MILES2_field
852,HD219734,349.43603,49.0153,S,3730,0.9,0.27,MILES2_field
853,HD219916,349.65622,68.11144,S,5110,3.14,-0.07,MILES2_field
854,HD219978,349.84905,62.73978,S,4242,0.8,-0.15,MILES2_field
855,HD220009,350.08576,5.38131,S,4418,2.25,-0.56,MILES2_field
856,HD220575,351.14546,41.11291,S,12293,3.7,0.5,MILES2_field
857,HD220825,351.73315,1.25561,S,10286,3.7,-0.18,MILES2_field
858,HD220933,351.91828,25.16728,S,10723,3.8,0.8,MILES2_field
859,HD220954,351.99206,6.37899,S,4664,2.37,-0.1,MILES2_field
860,HD221148,352.38367,-4.53275,S,4643,3.05,0.3,MILES2_field
861,HD221170,352.37004,30.43273,S,4465,1.04,-2.1,MILES2_field
862,HD221345,352.82256,39.2362,S,4731,2.63,-0.31,MILES2_field
863,HD221377,352.83219,52.41069,S,5998,3.8,-1.12,MILES2_field
864,HD221756,353.6564,40.23644,S,9020,3.91,-0.5,MILES2_field
865,HD221830,353.87039,31.01717,S,5688,4.16,-0.44,MILES2_field
866,HD222368,354.98767,5.62629,S,6170,4.09,-0.15,MILES2_field
867,HD222404,354.83687,77.63228,S,4769,2.98,-0.01,MILES2_field
868,HD222451,355.16932,36.72077,S,6630,4.16,,MILES2_field*
869,HD223047,356.50853,46.42028,S,4990,1.5,0.17,MILES2_field
870,HD223385,357.20905,62.21452,S,9333,1.0,,MILES2_field*
871,HD223524,357.56138,-9.97414,S,4609,4.2,0.07,MILES2_field
872,HD223640,357.83891,-18.90916,S,12462,3.55,0.31,MILES2_field
873,HD224458,359.52604,29.97664,S,4722,2.2,-0.49,MILES2_field
874,HD224930,0.54231,27.08226,S,5305,4.49,-0.75,MILES2_field
875,HD225212,1.12549,-10.50952,S,4166,0.95,0.02,MILES2_field
876,HD225239,1.224,34.6598,S,5775,4.0,-0.45,MILES2_field
877,HD232078,294.5503,16.80712,S,3983,0.3,-1.73,MILES2_field
878,HD233511,124.84405,54.086,S,5900,4.2,-1.7,MILES2_field
879,HD233666,145.58114,53.47393,S,5295,2.5,-1.51,MILES2_field
880,HD233832,171.52285,50.37578,S,4904,4.37,-0.74,MILES2_field
881,HD234677,278.48239,51.71914,S,4200,4.5,0.05,MILES2_field
882,HD237846,148.16118,57.91628,S,4957,1.79,-2.59,MILES2_field
883,HD237903,157.60546,55.99912,S,4070,4.7,-0.18,MILES2_field
884,HD250792,90.81193,19.36074,S,5440,4.29,-1.21,MILES2_field
885,HD251611,91.48974,7.31754,S,5353,3.75,-1.7,MILES2_field
886,HD281679,62.32077,30.77596,S,8542,2.5,-1.43,MILES2_field
887,HD284248,63.64798,22.35118,S,6025,4.2,-1.6,MILES2_field
888,HD285690,64.58031,16.08834,S,4790,4.6,0.13,MILES2_field
889,HD285773,67.38169,17.89318,S,5208,4.46,-0.05,MILES2_field
890,HD293857,77.79032,-4.18177,S,5450,4.5,,MILES2_field*
891,HD338529,293.13296,26.39059,S,6165,4.06,-2.25,MILES2_field
892,HD345957,302.70067,23.96514,S,5702,3.87,-1.51,MILES2_field
893,LHS1930,113.72066,-10.38613,S,5350,4.5,-1.24,MILES2_field
894,MS0515.4-0710,79.47833,-7.13111,S,4570,3.5,0.16,MILES2_field
895,MS1558.4-2232,240.35677,-22.67787,S,4250,3.5,0.1,MILES2_field
